dteday,yr,mnth,hr,weekday,season,weathersit,cnt,registered,casual
2012-01-03,2012,January,7,Tuesday,Spring,Clear,170,168,2
2012-01-03,2012,January,8,Tuesday,Spring,Clear,354,349,5
2012-01-03,2012,January,9,Tuesday,Spring,Clear,153,145,8
2012-01-03,2012,January,10,Tuesday,Spring,Clear,60,55,5
2012-01-03,2012,January,11,Tuesday,Spring,Clear,75,63,12
2012-01-03,2012,January,12,Tuesday,Spring,Clear,74,70,4
2012-01-03,2012,January,13,Tuesday,Spring,Clear,73,68,5
2012-01-03,2012,January,14,Tuesday,Spring,Clear,79,72,7
2012-01-03,2012,January,15,Tuesday,Spring,Clear,77,68,9
2012-01-03,2012,January,16,Tuesday,Spring,Clear,136,129,7
2012-01-03,2012,January,17,Tuesday,Spring,Clear,245,241,4
2012-01-03,2012,January,18,Tuesday,Spring,Clear,224,214,10
2012-01-03,2012,January,19,Tuesday,Spring,Clear,156,152,4
2012-01-03,2012,January,20,Tuesday,Spring,Clear,115,115,0
2012-01-03,2012,January,21,Tuesday,Spring,Clear,68,66,2
2012-01-03,2012,January,22,Tuesday,Spring,Clear,33,33,0
2012-01-03,2012,January,23,Tuesday,Spring,Clear,18,18,0
2012-01-04,2012,January,0,Wednesday,Spring,Clear,9,9,0
2012-01-04,2012,January,1,Wednesday,Spring,Clear,3,3,0
2012-01-04,2012,January,2,Wednesday,Spring,Clear,1,1,0
2012-01-04,2012,January,3,Wednesday,Spring,Clear,1,1,0
2012-01-04,2012,January,4,Wednesday,Spring,Clear,2,2,0
2012-01-04,2012,January,5,Wednesday,Spring,Clear,14,14,0
2012-01-04,2012,January,6,Wednesday,Spring,Clear,59,59,0
2012-01-04,2012,January,7,Wednesday,Spring,Clear,152,151,1
2012-01-04,2012,January,8,Wednesday,Spring,Clear,315,310,5
2012-01-04,2012,January,9,Wednesday,Spring,Clear,180,173,7
2012-01-04,2012,January,10,Wednesday,Spring,Clear,64,57,7
2012-01-04,2012,January,11,Wednesday,Spring,Cloudy,46,40,6
2012-01-04,2012,January,12,Wednesday,Spring,Cloudy,84,75,9
2012-01-04,2012,January,13,Wednesday,Spring,Cloudy,91,82,9
2012-01-04,2012,January,14,Wednesday,Spring,Cloudy,75,69,6
2012-01-04,2012,January,15,Wednesday,Spring,Cloudy,90,81,9
2012-01-04,2012,January,16,Wednesday,Spring,Cloudy,131,123,8
2012-01-04,2012,January,17,Wednesday,Spring,Cloudy,281,272,9
2012-01-04,2012,January,18,Wednesday,Spring,Cloudy,289,280,9
2012-01-04,2012,January,19,Wednesday,Spring,Cloudy,184,182,2
2012-01-04,2012,January,20,Wednesday,Spring,Cloudy,123,121,2
2012-01-04,2012,January,21,Wednesday,Spring,Cloudy,90,88,2
2012-01-04,2012,January,22,Wednesday,Spring,Cloudy,52,48,4
2012-01-04,2012,January,23,Wednesday,Spring,Cloudy,32,32,0
2012-01-05,2012,January,0,Thursday,Spring,Cloudy,14,13,1
2012-01-05,2012,January,1,Thursday,Spring,Clear,5,5,0
2012-01-05,2012,January,2,Thursday,Spring,Clear,4,4,0
2012-01-05,2012,January,3,Thursday,Spring,Clear,4,4,0
2012-01-05,2012,January,4,Thursday,Spring,Cloudy,5,5,0
2012-01-05,2012,January,5,Thursday,Spring,Cloudy,26,26,0
2012-01-05,2012,January,6,Thursday,Spring,Cloudy,78,78,0
2012-01-05,2012,January,7,Thursday,Spring,Cloudy,215,212,3
2012-01-05,2012,January,8,Thursday,Spring,Cloudy,388,377,11
2012-01-05,2012,January,9,Thursday,Spring,Cloudy,227,220,7
2012-01-05,2012,January,10,Thursday,Spring,Cloudy,86,81,5
2012-01-05,2012,January,11,Thursday,Spring,Clear,84,78,6
2012-01-05,2012,January,12,Thursday,Spring,Clear,120,114,6
2012-01-05,2012,January,13,Thursday,Spring,Clear,118,112,6
2012-01-05,2012,January,14,Thursday,Spring,Clear,117,104,13
2012-01-05,2012,January,15,Thursday,Spring,Clear,119,113,6
2012-01-05,2012,January,16,Thursday,Spring,Clear,197,178,19
2012-01-05,2012,January,17,Thursday,Spring,Cloudy,412,393,19
2012-01-05,2012,January,18,Thursday,Spring,Clear,383,374,9
2012-01-05,2012,January,19,Thursday,Spring,Clear,265,255,10
2012-01-05,2012,January,20,Thursday,Spring,Clear,177,172,5
2012-01-05,2012,January,21,Thursday,Spring,Clear,97,88,9
2012-01-05,2012,January,22,Thursday,Spring,Clear,71,70,1
2012-01-05,2012,January,23,Thursday,Spring,Clear,60,56,4
2012-01-06,2012,January,0,Friday,Spring,Clear,25,24,1
2012-01-06,2012,January,1,Friday,Spring,Clear,8,6,2
2012-01-06,2012,January,2,Friday,Spring,Clear,5,3,2
2012-01-06,2012,January,3,Friday,Spring,Clear,4,3,1
2012-01-06,2012,January,4,Friday,Spring,Clear,3,3,0
2012-01-06,2012,January,5,Friday,Spring,Cloudy,13,13,0
2012-01-06,2012,January,6,Friday,Spring,Cloudy,70,69,1
2012-01-06,2012,January,7,Friday,Spring,Cloudy,205,201,4
2012-01-06,2012,January,8,Friday,Spring,Clear,447,436,11
2012-01-06,2012,January,9,Friday,Spring,Clear,241,237,4
2012-01-06,2012,January,10,Friday,Spring,Clear,116,102,14
2012-01-06,2012,January,11,Friday,Spring,Clear,138,130,8
2012-01-06,2012,January,12,Friday,Spring,Clear,191,168,23
2012-01-06,2012,January,13,Friday,Spring,Clear,204,188,16
2012-01-06,2012,January,14,Friday,Spring,Clear,178,152,26
2012-01-06,2012,January,15,Friday,Spring,Clear,222,178,44
2012-01-06,2012,January,16,Friday,Spring,Clear,294,259,35
2012-01-06,2012,January,17,Friday,Spring,Clear,476,456,20
2012-01-06,2012,January,18,Friday,Spring,Clear,419,391,28
2012-01-06,2012,January,19,Friday,Spring,Clear,272,261,11
2012-01-06,2012,January,20,Friday,Spring,Clear,177,163,14
2012-01-06,2012,January,21,Friday,Spring,Clear,154,137,17
2012-01-06,2012,January,22,Friday,Spring,Clear,135,123,12
2012-01-06,2012,January,23,Friday,Spring,Clear,101,88,13
2012-01-07,2012,January,0,Saturday,Spring,Clear,79,77,2
2012-01-07,2012,January,1,Saturday,Spring,Clear,62,56,6
2012-01-07,2012,January,2,Saturday,Spring,Clear,38,36,2
2012-01-07,2012,January,3,Saturday,Spring,Clear,20,19,1
2012-01-07,2012,January,4,Saturday,Spring,Clear,10,9,1
2012-01-07,2012,January,5,Saturday,Spring,Clear,9,7,2
2012-01-07,2012,January,6,Saturday,Spring,Clear,7,7,0
2012-01-07,2012,January,7,Saturday,Spring,Clear,20,20,0
2012-01-07,2012,January,8,Saturday,Spring,Clear,64,64,0
2012-01-07,2012,January,9,Saturday,Spring,Clear,130,116,14
2012-01-07,2012,January,10,Saturday,Spring,Clear,203,160,43
2012-01-07,2012,January,11,Saturday,Spring,Clear,324,250,74
2012-01-07,2012,January,12,Saturday,Spring,Clear,376,276,100
2012-01-07,2012,January,13,Saturday,Spring,Clear,445,296,149
2012-01-07,2012,January,14,Saturday,Spring,Clear,512,356,156
2012-01-07,2012,January,15,Saturday,Spring,Clear,449,317,132
2012-01-07,2012,January,16,Saturday,Spring,Cloudy,401,268,133
2012-01-07,2012,January,17,Saturday,Spring,Cloudy,322,235,87
2012-01-07,2012,January,18,Saturday,Spring,Clear,297,248,49
2012-01-07,2012,January,19,Saturday,Spring,Clear,215,171,44
2012-01-07,2012,January,20,Saturday,Spring,Clear,170,149,21
2012-01-07,2012,January,21,Saturday,Spring,Clear,140,118,22
2012-01-07,2012,January,22,Saturday,Spring,Clear,109,93,16
2012-01-07,2012,January,23,Saturday,Spring,Clear,119,103,16
2012-01-08,2012,January,0,Sunday,Spring,Clear,91,77,14
2012-01-08,2012,January,1,Sunday,Spring,Clear,72,62,10
2012-01-08,2012,January,2,Sunday,Spring,Clear,67,57,10
2012-01-08,2012,January,3,Sunday,Spring,Clear,32,26,6
2012-01-08,2012,January,4,Sunday,Spring,Clear,6,4,2
2012-01-08,2012,January,5,Sunday,Spring,Cloudy,2,2,0
2012-01-08,2012,January,6,Sunday,Spring,Cloudy,2,2,0
2012-01-08,2012,January,7,Sunday,Spring,Cloudy,24,23,1
2012-01-08,2012,January,8,Sunday,Spring,Clear,57,53,4
2012-01-08,2012,January,9,Sunday,Spring,Clear,125,102,23
2012-01-08,2012,January,10,Sunday,Spring,Clear,208,181,27
2012-01-08,2012,January,11,Sunday,Spring,Clear,256,201,55
2012-01-08,2012,January,12,Sunday,Spring,Clear,351,273,78
2012-01-08,2012,January,13,Sunday,Spring,Clear,343,266,77
2012-01-08,2012,January,14,Sunday,Spring,Clear,328,253,75
2012-01-08,2012,January,15,Sunday,Spring,Clear,330,241,89
2012-01-08,2012,January,16,Sunday,Spring,Clear,314,256,58
2012-01-08,2012,January,17,Sunday,Spring,Clear,219,197,22
2012-01-08,2012,January,18,Sunday,Spring,Clear,181,162,19
2012-01-08,2012,January,19,Sunday,Spring,Clear,112,104,8
2012-01-08,2012,January,20,Sunday,Spring,Clear,126,119,7
2012-01-08,2012,January,21,Sunday,Spring,Clear,91,81,10
2012-01-08,2012,January,22,Sunday,Spring,Clear,58,54,4
2012-01-08,2012,January,23,Sunday,Spring,Clear,30,30,0
2012-01-09,2012,January,0,Monday,Spring,Clear,15,12,3
2012-01-09,2012,January,1,Monday,Spring,Clear,5,4,1
2012-01-09,2012,January,2,Monday,Spring,Clear,5,3,2
2012-01-09,2012,January,3,Monday,Spring,Clear,3,3,0
2012-01-09,2012,January,4,Monday,Spring,Clear,4,4,0
2012-01-09,2012,January,5,Monday,Spring,Cloudy,21,21,0
2012-01-09,2012,January,6,Monday,Spring,Cloudy,88,85,3
2012-01-09,2012,January,7,Monday,Spring,Cloudy,240,239,1
2012-01-09,2012,January,8,Monday,Spring,Cloudy,420,407,13
2012-01-09,2012,January,9,Monday,Spring,Cloudy,197,188,9
2012-01-09,2012,January,10,Monday,Spring,Clear,108,95,13
2012-01-09,2012,January,11,Monday,Spring,Cloudy,88,82,6
2012-01-09,2012,January,12,Monday,Spring,Cloudy,103,93,10
2012-01-09,2012,January,13,Monday,Spring,Cloudy,80,77,3
2012-01-09,2012,January,14,Monday,Spring,Light Snow/Rain,50,45,5
2012-01-09,2012,January,15,Monday,Spring,Light Snow/Rain,69,64,5
2012-01-09,2012,January,16,Monday,Spring,Light Snow/Rain,49,46,3
2012-01-09,2012,January,17,Monday,Spring,Light Snow/Rain,152,147,5
2012-01-09,2012,January,18,Monday,Spring,Heavy Rain/Ice Pallets,164,158,6
2012-01-09,2012,January,19,Monday,Spring,Light Snow/Rain,190,187,3
2012-01-09,2012,January,20,Monday,Spring,Cloudy,132,127,5
2012-01-09,2012,January,21,Monday,Spring,Cloudy,79,78,1
2012-01-09,2012,January,22,Monday,Spring,Cloudy,62,54,8
2012-01-09,2012,January,23,Monday,Spring,Cloudy,52,51,1
2012-01-10,2012,January,0,Tuesday,Spring,Cloudy,14,14,0
2012-01-10,2012,January,1,Tuesday,Spring,Cloudy,5,3,2
2012-01-10,2012,January,2,Tuesday,Spring,Cloudy,4,2,2
2012-01-10,2012,January,4,Tuesday,Spring,Cloudy,4,4,0
2012-01-10,2012,January,5,Tuesday,Spring,Clear,23,23,0
2012-01-10,2012,January,6,Tuesday,Spring,Cloudy,79,79,0
2012-01-10,2012,January,7,Tuesday,Spring,Cloudy,222,219,3
2012-01-10,2012,January,8,Tuesday,Spring,Cloudy,471,465,6
2012-01-10,2012,January,9,Tuesday,Spring,Cloudy,195,184,11
2012-01-10,2012,January,10,Tuesday,Spring,Cloudy,83,80,3
2012-01-10,2012,January,11,Tuesday,Spring,Clear,101,93,8
2012-01-10,2012,January,12,Tuesday,Spring,Clear,140,127,13
2012-01-10,2012,January,13,Tuesday,Spring,Clear,178,163,15
2012-01-10,2012,January,14,Tuesday,Spring,Clear,106,96,10
2012-01-10,2012,January,15,Tuesday,Spring,Clear,136,119,17
2012-01-10,2012,January,16,Tuesday,Spring,Clear,240,225,15
2012-01-10,2012,January,17,Tuesday,Spring,Clear,460,446,14
2012-01-10,2012,January,18,Tuesday,Spring,Clear,385,372,13
2012-01-10,2012,January,19,Tuesday,Spring,Clear,281,270,11
2012-01-10,2012,January,20,Tuesday,Spring,Clear,200,190,10
2012-01-10,2012,January,21,Tuesday,Spring,Clear,116,109,7
2012-01-10,2012,January,22,Tuesday,Spring,Clear,114,104,10
2012-01-10,2012,January,23,Tuesday,Spring,Clear,41,38,3
2012-01-11,2012,January,0,Wednesday,Spring,Clear,28,26,2
2012-01-11,2012,January,1,Wednesday,Spring,Clear,7,6,1
2012-01-11,2012,January,2,Wednesday,Spring,Clear,5,5,0
2012-01-11,2012,January,3,Wednesday,Spring,Clear,4,4,0
2012-01-11,2012,January,4,Wednesday,Spring,Clear,2,2,0
2012-01-11,2012,January,5,Wednesday,Spring,Clear,22,22,0
2012-01-11,2012,January,6,Wednesday,Spring,Clear,74,72,2
2012-01-11,2012,January,7,Wednesday,Spring,Clear,256,247,9
2012-01-11,2012,January,8,Wednesday,Spring,Clear,499,488,11
2012-01-11,2012,January,9,Wednesday,Spring,Cloudy,225,218,7
2012-01-11,2012,January,10,Wednesday,Spring,Cloudy,97,84,13
2012-01-11,2012,January,11,Wednesday,Spring,Cloudy,99,90,9
2012-01-11,2012,January,12,Wednesday,Spring,Light Snow/Rain,55,51,4
2012-01-11,2012,January,13,Wednesday,Spring,Light Snow/Rain,65,57,8
2012-01-11,2012,January,14,Wednesday,Spring,Light Snow/Rain,73,70,3
2012-01-11,2012,January,15,Wednesday,Spring,Cloudy,79,73,6
2012-01-11,2012,January,16,Wednesday,Spring,Cloudy,118,112,6
2012-01-11,2012,January,17,Wednesday,Spring,Light Snow/Rain,134,128,6
2012-01-11,2012,January,18,Wednesday,Spring,Light Snow/Rain,98,96,2
2012-01-11,2012,January,19,Wednesday,Spring,Light Snow/Rain,93,92,1
2012-01-11,2012,January,20,Wednesday,Spring,Light Snow/Rain,57,55,2
2012-01-11,2012,January,21,Wednesday,Spring,Light Snow/Rain,29,29,0
2012-01-11,2012,January,22,Wednesday,Spring,Light Snow/Rain,49,49,0
2012-01-11,2012,January,23,Wednesday,Spring,Light Snow/Rain,9,9,0
2012-01-12,2012,January,0,Thursday,Spring,Light Snow/Rain,3,3,0
2012-01-12,2012,January,1,Thursday,Spring,Light Snow/Rain,3,3,0
2012-01-12,2012,January,2,Thursday,Spring,Light Snow/Rain,2,1,1
2012-01-12,2012,January,3,Thursday,Spring,Light Snow/Rain,3,3,0
2012-01-12,2012,January,4,Thursday,Spring,Light Snow/Rain,2,2,0
2012-01-12,2012,January,5,Thursday,Spring,Light Snow/Rain,16,16,0
2012-01-12,2012,January,6,Thursday,Spring,Light Snow/Rain,89,88,1
2012-01-12,2012,January,7,Thursday,Spring,Cloudy,220,218,2
2012-01-12,2012,January,8,Thursday,Spring,Clear,508,497,11
2012-01-12,2012,January,9,Thursday,Spring,Clear,230,220,10
2012-01-12,2012,January,10,Thursday,Spring,Clear,90,84,6
2012-01-12,2012,January,11,Thursday,Spring,Cloudy,119,101,18
2012-01-12,2012,January,12,Thursday,Spring,Cloudy,144,130,14
2012-01-12,2012,January,13,Thursday,Spring,Clear,183,170,13
2012-01-12,2012,January,14,Thursday,Spring,Clear,156,132,24
2012-01-12,2012,January,15,Thursday,Spring,Clear,188,156,32
2012-01-12,2012,January,16,Thursday,Spring,Clear,281,248,33
2012-01-12,2012,January,17,Thursday,Spring,Clear,495,472,23
2012-01-12,2012,January,18,Thursday,Spring,Clear,421,399,22
2012-01-12,2012,January,19,Thursday,Spring,Cloudy,330,313,17
2012-01-12,2012,January,20,Thursday,Spring,Cloudy,240,229,11
2012-01-12,2012,January,21,Thursday,Spring,Clear,174,162,12
2012-01-12,2012,January,22,Thursday,Spring,Clear,133,121,12
2012-01-12,2012,January,23,Thursday,Spring,Clear,67,60,7
2012-01-13,2012,January,0,Friday,Spring,Cloudy,42,38,4
2012-01-13,2012,January,1,Friday,Spring,Cloudy,12,12,0
2012-01-13,2012,January,2,Friday,Spring,Clear,14,13,1
2012-01-13,2012,January,3,Friday,Spring,Clear,7,4,3
2012-01-13,2012,January,4,Friday,Spring,Light Snow/Rain,3,2,1
2012-01-13,2012,January,5,Friday,Spring,Cloudy,21,21,0
2012-01-13,2012,January,6,Friday,Spring,Cloudy,73,71,2
2012-01-13,2012,January,7,Friday,Spring,Clear,177,174,3
2012-01-13,2012,January,8,Friday,Spring,Clear,419,408,11
2012-01-13,2012,January,9,Friday,Spring,Clear,214,204,10
2012-01-13,2012,January,10,Friday,Spring,Clear,103,101,2
2012-01-13,2012,January,11,Friday,Spring,Clear,114,102,12
2012-01-13,2012,January,12,Friday,Spring,Clear,154,140,14
2012-01-13,2012,January,13,Friday,Spring,Clear,154,140,14
2012-01-13,2012,January,14,Friday,Spring,Clear,129,119,10
2012-01-13,2012,January,15,Friday,Spring,Clear,138,123,15
2012-01-13,2012,January,16,Friday,Spring,Clear,233,215,18
2012-01-13,2012,January,17,Friday,Spring,Clear,332,317,15
2012-01-13,2012,January,18,Friday,Spring,Clear,301,294,7
2012-01-13,2012,January,19,Friday,Spring,Clear,206,199,7
2012-01-13,2012,January,20,Friday,Spring,Clear,136,130,6
2012-01-13,2012,January,21,Friday,Spring,Clear,102,95,7
2012-01-13,2012,January,22,Friday,Spring,Clear,65,58,7
2012-01-13,2012,January,23,Friday,Spring,Clear,65,60,5
2012-01-14,2012,January,0,Saturday,Spring,Clear,44,42,2
2012-01-14,2012,January,1,Saturday,Spring,Clear,50,44,6
2012-01-14,2012,January,2,Saturday,Spring,Clear,38,32,6
2012-01-14,2012,January,3,Saturday,Spring,Clear,20,14,6
2012-01-14,2012,January,4,Saturday,Spring,Clear,3,3,0
2012-01-14,2012,January,5,Saturday,Spring,Clear,4,4,0
2012-01-14,2012,January,6,Saturday,Spring,Clear,5,5,0
2012-01-14,2012,January,7,Saturday,Spring,Clear,24,24,0
2012-01-14,2012,January,8,Saturday,Spring,Clear,92,89,3
2012-01-14,2012,January,9,Saturday,Spring,Clear,81,78,3
2012-01-14,2012,January,10,Saturday,Spring,Clear,149,135,14
2012-01-14,2012,January,11,Saturday,Spring,Clear,178,150,28
2012-01-14,2012,January,12,Saturday,Spring,Clear,219,189,30
2012-01-14,2012,January,13,Saturday,Spring,Clear,220,182,38
2012-01-14,2012,January,14,Saturday,Spring,Clear,231,179,52
2012-01-14,2012,January,15,Saturday,Spring,Clear,226,177,49
2012-01-14,2012,January,16,Saturday,Spring,Clear,206,178,28
2012-01-14,2012,January,17,Saturday,Spring,Clear,144,129,15
2012-01-14,2012,January,18,Saturday,Spring,Clear,143,122,21
2012-01-14,2012,January,19,Saturday,Spring,Clear,102,90,12
2012-01-14,2012,January,20,Saturday,Spring,Clear,103,95,8
2012-01-14,2012,January,21,Saturday,Spring,Clear,69,66,3
2012-01-14,2012,January,22,Saturday,Spring,Clear,66,62,4
2012-01-14,2012,January,23,Saturday,Spring,Clear,76,71,5
2012-01-15,2012,January,0,Sunday,Spring,Clear,59,50,9
2012-01-15,2012,January,1,Sunday,Spring,Cloudy,42,40,2
2012-01-15,2012,January,2,Sunday,Spring,Cloudy,43,38,5
2012-01-15,2012,January,3,Sunday,Spring,Cloudy,25,24,1
2012-01-15,2012,January,4,Sunday,Spring,Cloudy,6,5,1
2012-01-15,2012,January,5,Sunday,Spring,Cloudy,5,5,0
2012-01-15,2012,January,6,Sunday,Spring,Cloudy,8,7,1
2012-01-15,2012,January,7,Sunday,Spring,Clear,17,14,3
2012-01-15,2012,January,8,Sunday,Spring,Clear,36,34,2
2012-01-15,2012,January,9,Sunday,Spring,Clear,90,80,10
2012-01-15,2012,January,10,Sunday,Spring,Clear,126,115,11
2012-01-15,2012,January,11,Sunday,Spring,Clear,165,144,21
2012-01-15,2012,January,12,Sunday,Spring,Clear,234,192,42
2012-01-15,2012,January,13,Sunday,Spring,Clear,224,184,40
2012-01-15,2012,January,14,Sunday,Spring,Clear,188,163,25
2012-01-15,2012,January,15,Sunday,Spring,Clear,206,173,33
2012-01-15,2012,January,16,Sunday,Spring,Clear,205,174,31
2012-01-15,2012,January,17,Sunday,Spring,Clear,146,131,15
2012-01-15,2012,January,18,Sunday,Spring,Clear,120,113,7
2012-01-15,2012,January,19,Sunday,Spring,Clear,110,101,9
2012-01-15,2012,January,20,Sunday,Spring,Clear,95,85,10
2012-01-15,2012,January,21,Sunday,Spring,Clear,72,71,1
2012-01-15,2012,January,22,Sunday,Spring,Clear,60,58,2
2012-01-15,2012,January,23,Sunday,Spring,Clear,29,26,3
2012-01-16,2012,January,0,Monday,Spring,Clear,25,23,2
2012-01-16,2012,January,1,Monday,Spring,Clear,20,18,2
2012-01-16,2012,January,2,Monday,Spring,Clear,17,14,3
2012-01-16,2012,January,3,Monday,Spring,Clear,3,3,0
2012-01-16,2012,January,4,Monday,Spring,Clear,8,6,2
2012-01-16,2012,January,5,Monday,Spring,Clear,6,5,1
2012-01-16,2012,January,6,Monday,Spring,Clear,13,13,0
2012-01-16,2012,January,7,Monday,Spring,Clear,33,28,5
2012-01-16,2012,January,8,Monday,Spring,Clear,78,75,3
2012-01-16,2012,January,9,Monday,Spring,Clear,96,89,7
2012-01-16,2012,January,10,Monday,Spring,Cloudy,126,107,19
2012-01-16,2012,January,11,Monday,Spring,Clear,179,158,21
2012-01-16,2012,January,12,Monday,Spring,Clear,185,165,20
2012-01-16,2012,January,13,Monday,Spring,Cloudy,228,202,26
2012-01-16,2012,January,14,Monday,Spring,Clear,181,158,23
2012-01-16,2012,January,15,Monday,Spring,Clear,192,175,17
2012-01-16,2012,January,16,Monday,Spring,Clear,180,158,22
2012-01-16,2012,January,17,Monday,Spring,Clear,193,174,19
2012-01-16,2012,January,18,Monday,Spring,Clear,181,175,6
2012-01-16,2012,January,19,Monday,Spring,Clear,144,134,10
2012-01-16,2012,January,20,Monday,Spring,Clear,90,88,2
2012-01-16,2012,January,21,Monday,Spring,Clear,49,46,3
2012-01-16,2012,January,22,Monday,Spring,Cloudy,43,39,4
2012-01-16,2012,January,23,Monday,Spring,Light Snow/Rain,28,28,0
2012-01-17,2012,January,0,Tuesday,Spring,Cloudy,12,12,0
2012-01-17,2012,January,1,Tuesday,Spring,Cloudy,2,2,0
2012-01-17,2012,January,2,Tuesday,Spring,Light Snow/Rain,12,12,0
2012-01-17,2012,January,4,Tuesday,Spring,Light Snow/Rain,2,2,0
2012-01-17,2012,January,5,Tuesday,Spring,Light Snow/Rain,13,13,0
2012-01-17,2012,January,6,Tuesday,Spring,Light Snow/Rain,57,57,0
2012-01-17,2012,January,7,Tuesday,Spring,Light Snow/Rain,126,121,5
2012-01-17,2012,January,8,Tuesday,Spring,Light Snow/Rain,93,90,3
2012-01-17,2012,January,9,Tuesday,Spring,Light Snow/Rain,68,61,7
2012-01-17,2012,January,10,Tuesday,Spring,Light Snow/Rain,62,61,1
2012-01-17,2012,January,11,Tuesday,Spring,Cloudy,75,73,2
2012-01-17,2012,January,12,Tuesday,Spring,Cloudy,86,83,3
2012-01-17,2012,January,13,Tuesday,Spring,Cloudy,103,95,8
2012-01-17,2012,January,14,Tuesday,Spring,Clear,132,120,12
2012-01-17,2012,January,15,Tuesday,Spring,Clear,129,123,6
2012-01-17,2012,January,16,Tuesday,Spring,Clear,219,205,14
2012-01-17,2012,January,17,Tuesday,Spring,Clear,462,442,20
2012-01-17,2012,January,18,Tuesday,Spring,Clear,463,451,12
2012-01-17,2012,January,19,Tuesday,Spring,Clear,308,297,11
2012-01-17,2012,January,20,Tuesday,Spring,Clear,180,169,11
2012-01-17,2012,January,21,Tuesday,Spring,Clear,180,174,6
2012-01-17,2012,January,22,Tuesday,Spring,Clear,90,85,5
2012-01-17,2012,January,23,Tuesday,Spring,Clear,61,60,1
2012-01-18,2012,January,0,Wednesday,Spring,Cloudy,17,14,3
2012-01-18,2012,January,1,Wednesday,Spring,Cloudy,10,10,0
2012-01-18,2012,January,2,Wednesday,Spring,Cloudy,2,1,1
2012-01-18,2012,January,3,Wednesday,Spring,Cloudy,4,3,1
2012-01-18,2012,January,4,Wednesday,Spring,Clear,1,1,0
2012-01-18,2012,January,5,Wednesday,Spring,Clear,29,29,0
2012-01-18,2012,January,6,Wednesday,Spring,Clear,88,88,0
2012-01-18,2012,January,7,Wednesday,Spring,Clear,263,262,1
2012-01-18,2012,January,8,Wednesday,Spring,Clear,489,474,15
2012-01-18,2012,January,9,Wednesday,Spring,Clear,202,196,6
2012-01-18,2012,January,10,Wednesday,Spring,Clear,93,88,5
2012-01-18,2012,January,11,Wednesday,Spring,Clear,114,110,4
